issue_category,issue_sub_category,issue_category_sub_category,product_sub_category,conversation,issue_area_Login and Account,issue_area_Order,issue_area_Shipping,issue_area_Shopping,issue_area_Warranty,customer_sentiment_negative,customer_sentiment_neutral,customer_sentiment_positive,product_category_Electronics,product_category_Men/Women/Kids,issue_complexity_less,issue_complexity_medium,agent_experience_level_inexperienced,agent_experience_level_junior,"agent_experience_level_desc_handles customer inquiries independently, possess solid troubleshooting skills, and seek guidance from more experienced team members when needed.","agent_experience_level_desc_may struggle with ambiguous queries, rely on clarification from customers or guidance from senior team members, find it difficult to de-escalate tense situations, and may rely on predefined steps or escalate to supervisors for support"
4,18,18,9,642,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
6,6,6,0,643,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
8,51,51,13,644,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
10,74,74,33,645,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
32,65,65,31,646,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
4,4,4,23,647,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
2,101,101,44,648,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
24,39,39,47,649,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
1,25,25,14,650,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,9,9,18,651,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
3,91,91,31,652,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
33,67,67,0,653,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
18,69,69,21,654,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
4,4,4,42,655,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
23,62,62,44,656,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
35,77,77,23,657,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,23,23,41,658,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
11,45,45,6,659,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
9,10,10,15,660,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False
1,1,1,16,661,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4,102,102,17,662,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
0,27,27,37,663,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
11,17,17,4,664,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
21,52,52,48,665,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
36,94,94,38,666,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
25,80,80,37,667,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,28,28,6,668,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False
34,75,75,44,669,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True
21,31,31,10,670,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
11,45,45,14,671,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
4,102,102,24,672,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False
15,20,20,43,673,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False
11,103,103,32,674,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4,81,81,43,675,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False
24,39,39,42,676,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
7,90,90,27,677,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False
11,103,103,39,678,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,33,33,37,679,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False
33,67,67,14,680,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
13,56,56,7,681,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False
23,36,36,13,682,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
11,72,72,29,683,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
10,11,11,13,684,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
10,85,85,28,685,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24,39,39,48,686,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
7,7,7,22,687,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
20,95,95,44,688,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
0,9,9,37,689,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
4,4,4,43,690,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
16,22,22,0,691,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
11,104,104,8,692,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7,90,90,43,693,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,23,23,39,694,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27,54,54,33,695,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
31,64,64,26,696,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True
36,94,94,33,697,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
35,77,77,45,698,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False
6,6,6,36,699,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
29,106,106,30,700,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
33,71,71,21,701,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,27,27,47,702,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,9,9,24,703,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
3,3,3,26,704,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
0,0,0,30,705,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
29,61,61,16,706,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
4,14,14,2,707,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,30,30,49,708,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
33,67,67,17,709,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
30,63,63,1,710,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
6,6,6,23,711,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
4,14,14,20,712,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False
12,15,15,41,713,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
11,21,21,49,714,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,45,45,43,715,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
3,3,3,49,716,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,28,28,48,717,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
27,54,54,38,718,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
10,85,85,23,719,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
33,71,71,15,720,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
23,43,43,33,721,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
33,71,71,37,722,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
32,65,65,14,723,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1,40,40,19,724,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
5,5,5,23,725,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
18,70,70,4,726,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
33,67,67,49,727,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
11,12,12,22,728,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
2,2,2,25,729,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25,80,80,11,730,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
11,12,12,9,731,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
5,5,5,30,732,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
22,33,33,1,733,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False
29,61,61,29,734,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
6,93,93,28,735,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
23,43,43,16,736,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
2,87,87,7,737,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True
14,19,19,30,738,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False
10,85,85,25,739,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
35,77,77,22,740,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False
0,9,9,42,741,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True
4,14,14,6,742,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
18,70,70,39,743,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
8,8,8,17,744,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23,62,62,12,745,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
4,48,48,47,746,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False
27,54,54,14,747,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
32,65,65,26,748,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
13,37,37,26,749,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False
4,26,26,3,750,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
20,30,30,7,751,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False
4,41,41,31,752,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10,85,85,37,753,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
32,96,96,14,754,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4,48,48,9,755,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
3,91,91,20,756,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
1,82,82,0,757,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
2,2,2,42,758,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True
31,64,64,24,759,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
4,81,81,48,760,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
20,76,76,36,761,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False
31,64,64,18,762,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False
31,64,64,1,763,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False
8,51,51,6,764,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
4,26,26,4,765,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
27,54,54,17,766,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
3,3,3,21,767,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False
25,88,88,25,768,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
1,46,46,2,769,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
4,102,102,13,196,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4,14,14,36,770,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True
32,96,96,44,771,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
11,103,103,11,772,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
18,69,69,17,773,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
29,106,106,40,774,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
5,68,68,48,775,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
7,7,7,39,776,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
4,41,41,43,777,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
24,39,39,34,778,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
13,50,50,31,779,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True
34,75,75,22,780,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False
17,24,24,34,781,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
13,50,50,1,782,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True
16,59,59,9,783,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
4,18,18,48,784,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
25,44,44,21,785,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
4,26,26,8,786,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
33,67,67,6,787,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True
14,19,19,13,788,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
3,91,91,34,789,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
13,16,16,3,790,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19,105,105,23,791,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
14,97,97,10,792,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
8,8,8,29,793,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
4,34,34,38,794,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,12,12,32,795,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
2,2,2,44,796,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
1,83,83,9,797,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
32,73,73,18,798,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
32,73,73,23,799,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
11,12,12,1,800,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
18,69,69,18,801,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False
11,103,103,8,802,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,33,33,47,803,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
11,104,104,28,804,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
21,53,53,10,805,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
8,38,38,15,806,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False
37,98,98,41,807,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
5,5,5,35,808,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
10,74,74,40,809,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
4,26,26,37,810,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
25,44,44,30,811,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False
11,99,99,16,812,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27,54,54,34,813,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True
1,82,82,3,814,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,79,79,49,815,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,100,100,49,816,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
38,100,100,42,817,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
11,72,72,4,818,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
2,47,47,25,819,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
35,77,77,15,820,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False
30,63,63,49,821,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
20,95,95,15,822,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
11,99,99,10,823,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2,2,2,48,824,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True
31,64,64,5,825,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4,4,4,34,826,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
27,58,58,30,827,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
23,62,62,32,828,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
1,40,40,28,829,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
18,28,28,29,830,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
36,94,94,30,831,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False
2,101,101,41,832,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
32,65,65,29,833,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,9,9,35,834,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False
11,103,103,41,835,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
13,56,56,21,836,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
5,5,5,25,837,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
11,35,35,28,838,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
32,96,96,47,839,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True
23,62,62,11,840,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
11,104,104,44,841,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
26,49,49,39,842,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
11,72,72,8,843,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
38,100,100,2,844,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
1,1,1,34,845,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
14,97,97,3,846,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False
4,81,81,22,847,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
6,93,93,2,848,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,56,56,8,849,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
23,62,62,25,850,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
4,41,41,17,851,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3,3,3,29,852,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2,101,101,4,853,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
23,43,43,22,854,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
20,30,30,0,855,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
0,66,66,45,856,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True
29,106,106,29,857,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
4,79,79,21,858,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False
21,53,53,14,859,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
20,30,30,4,860,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6,6,6,9,861,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
36,94,94,12,862,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False
10,74,74,20,863,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
13,50,50,7,864,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
2,87,87,17,865,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
31,64,64,19,866,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False
10,74,74,38,867,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
4,41,41,24,868,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2,101,101,45,869,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True
29,61,61,11,870,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
10,74,74,0,871,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
22,33,33,9,872,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False
13,37,37,30,873,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True
2,101,101,32,874,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
14,97,97,30,875,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False
30,63,63,39,876,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
29,106,106,7,877,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False
8,8,8,42,878,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
2,2,2,20,879,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
6,6,6,20,880,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10,74,74,31,881,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
2,47,47,44,882,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
7,90,90,41,883,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
22,33,33,17,884,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2,13,13,7,885,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
18,70,70,13,886,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
5,5,5,8,887,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
34,75,75,32,888,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
11,103,103,10,889,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
11,21,21,44,890,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
11,21,21,6,891,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
11,45,45,1,892,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
29,61,61,3,893,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
2,47,47,48,894,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
39,107,107,32,895,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
6,6,6,33,896,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
0,66,66,37,897,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20,95,95,39,898,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
4,48,48,25,899,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
11,35,35,11,900,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
23,36,36,9,901,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
18,70,70,15,902,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True
10,74,74,36,903,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
25,44,44,25,904,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
0,9,9,2,905,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
4,26,26,40,906,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
1,40,40,46,907,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
29,61,61,44,908,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
2,87,87,28,909,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
26,49,49,17,910,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4,79,79,33,911,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
25,88,88,35,912,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False
22,33,33,28,913,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False
0,0,0,19,914,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True
11,84,84,4,915,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True
2,101,101,23,916,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
10,74,74,5,917,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2,86,86,23,918,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
31,64,64,41,919,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False
32,65,65,49,920,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
39,107,107,28,921,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
13,16,16,14,922,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
21,53,53,44,923,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
2,101,101,46,924,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
8,51,51,4,925,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4,18,18,1,926,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
4,14,14,29,927,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,6,928,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False
11,104,104,20,929,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1,83,83,5,930,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,31,31,11,931,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
0,23,23,21,932,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
39,107,107,7,933,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
2,2,2,22,934,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
18,69,69,46,935,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False
0,0,0,28,936,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2,13,13,45,937,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
7,90,90,6,938,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
8,51,51,34,939,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25,44,44,9,940,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False
18,92,92,22,941,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
3,3,3,43,942,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False
20,76,76,48,943,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True
13,16,16,17,944,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
29,106,106,3,945,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
0,0,0,31,946,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False
6,32,32,26,947,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
38,100,100,3,948,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False
8,8,8,26,949,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False
25,80,80,28,950,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True
0,23,23,48,951,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False
6,6,6,42,952,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
1,82,82,1,953,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
17,55,55,23,954,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
10,85,85,31,955,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False
32,96,96,43,956,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True
30,108,108,17,957,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
18,28,28,12,958,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
15,20,20,2,959,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
16,22,22,8,960,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25,88,88,19,961,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False
27,54,54,10,962,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True
22,33,33,46,963,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
13,16,16,34,964,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False
10,74,74,37,965,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
